item's link,item's name,Hero name,Type of the item,item's price,min price,max price,avg price,buys call 
https://market.dota2.net/item/340908780-3361757538-Auspicious%20Wings%20of%20Obelis%20Staff/,None,Chen,Common AuspiciousОружие,3.97  ,None,None,None,None
https://market.dota2.net/item/329949183-4194265213-Dragon%27s%20Breath/,Dragon's Breath,Sniper,Rare ОбычнаяОружие,23.48  ,20.36 ,20.36 ,20.36 ,1
https://market.dota2.net/item/340908780-3361757772-Auspicious%20Wings%20of%20Obelis%20Staff/,None,Chen,Common AuspiciousОружие,3.96  ,0.5 ,0.5 ,0.5 ,1
https://market.dota2.net/item/294284316-3361976400-Inscribed%20Bright%20Moon%20Jeonmo/,None,Lina,Rare InscribedГолова,50  , 0.87  ,None, 0.82  ,2
https://market.dota2.net/item/340908780-3361864823-Auspicious%20Wings%20of%20Obelis%20Staff/,None,Chen,Common AuspiciousОружие,21.06  ,0.5 ,0.5 ,0.5 ,1
https://market.dota2.net/item/2345314815-4254557212-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  ,44.96 ,44.96 ,44.96 ,1
https://market.dota2.net/item/2345314815-4260963799-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  ,59.57 ,59.57 ,59.57 ,1
https://market.dota2.net/item/2345314815-4263280290-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,75  , 56.11  , 52  , 55.71  ,85
https://market.dota2.net/item/2345314815-4269925085-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  ,43.18 ,53.55 ,48.37 ,2
https://market.dota2.net/item/2345314815-4283188898-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  ,61.62 ,61.62 ,61.62 ,1
https://market.dota2.net/item/2345314815-4297388458-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,75  ,36.9 ,36.9 ,36.9 ,1
https://market.dota2.net/item/2345314815-4303523771-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,75  ,49.22 ,49.22 ,49.22 ,1
https://market.dota2.net/item/2345314815-4359411268-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,75  ,47.54 ,47.54 ,47.54 ,1
https://market.dota2.net/item/2345314815-4392540391-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  ,45 ,74.97 ,59.99 ,2
https://market.dota2.net/item/2345314815-4462612813-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,75  ,53.12 ,53.12 ,53.12 ,1
https://market.dota2.net/item/2345314815-4552669250-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,75  ,48.83 ,48.83 ,48.83 ,1
https://market.dota2.net/item/2345314815-4590088634-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,75  ,51.08 ,51.08 ,51.08 ,1
https://market.dota2.net/item/2345314815-4658911531-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  ,56.37 ,56.37 ,56.37 ,1
https://market.dota2.net/item/2345314815-4803893353-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  ,39.11 ,39.11 ,39.11 ,1
https://market.dota2.net/item/2345314815-4804937680-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  ,54 ,54 ,54 ,1
https://market.dota2.net/item/2345314815-4831298066-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  ,52.8 ,52.8 ,52.8 ,1
https://market.dota2.net/item/2345314815-4931507168-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  ,55 ,55 ,55 ,1
https://market.dota2.net/item/2345314815-4984870407-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  ,59.49 ,59.49 ,59.49 ,1
https://market.dota2.net/item/2345314815-5107351542-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  ,62.52 ,62.52 ,62.52 ,1
https://market.dota2.net/item/2345314815-5113778586-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  ,57.16 ,57.98 ,57.57 ,2
https://market.dota2.net/item/2345314815-5173814109-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,75  ,48.35 ,48.35 ,48.35 ,1
https://market.dota2.net/item/2345314815-5181272767-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,75  ,46.76 ,46.76 ,46.76 ,1
https://market.dota2.net/item/2345314815-5198885855-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,75  , 56.11  , 52  , 55.71  ,85
https://market.dota2.net/item/2345314815-5213451252-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,93.5  , 56.11  , 52  , 55.71  ,102
https://market.dota2.net/item/2345314815-5226969280-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  ,61.49 ,61.49 ,61.49 ,1
https://market.dota2.net/item/2345314815-5228925050-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,26
https://market.dota2.net/item/2345314815-5228945358-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,26
https://market.dota2.net/item/2345314815-5229003356-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,25
https://market.dota2.net/item/2345314815-5229566304-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  ,61.47 ,61.47 ,61.47 ,1
https://market.dota2.net/item/2345314815-5229949065-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,26
https://market.dota2.net/item/2345314815-5230248890-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,25
https://market.dota2.net/item/2345314815-5232312602-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,26
https://market.dota2.net/item/2345314815-5233112948-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,26
https://market.dota2.net/item/2345314815-5234568780-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,25
https://market.dota2.net/item/2345314815-5234623312-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,25
https://market.dota2.net/item/2345314815-5235396417-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,25
https://market.dota2.net/item/2345314815-5235512969-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,25
https://market.dota2.net/item/2345314815-5236065949-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,25
https://market.dota2.net/item/2345314815-5236769870-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,25
https://market.dota2.net/item/2345314815-5237267240-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,25
https://market.dota2.net/item/2345314815-5237336102-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,25
https://market.dota2.net/item/2345314815-5237685411-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,23
https://market.dota2.net/item/2345314815-5237697187-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,23
https://market.dota2.net/item/2345314815-5237768707-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,25
https://market.dota2.net/item/2345314815-5237795561-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,25
https://market.dota2.net/item/2345314815-5238751632-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,25
https://market.dota2.net/item/2345314815-5239157519-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,24
https://market.dota2.net/item/2345314815-5239826668-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Пояс,88.85  ,42.4 ,46.37 ,43.23 ,12
https://market.dota2.net/item/2345314815-5240103712-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,24
https://market.dota2.net/item/2345314815-5240136535-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,25
https://market.dota2.net/item/2345314815-5240194151-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,23
https://market.dota2.net/item/2345314815-5240293920-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,24
https://market.dota2.net/item/2345314815-5240354172-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,24
https://market.dota2.net/item/2345314815-5240819910-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,24
https://market.dota2.net/item/2345314815-5241785625-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,23
https://market.dota2.net/item/2345314815-5241885294-Wyrmwrought%20Flare/,Wyrmwrought Flare,Lina,Immortal ОбычнаяПояс,88.85  , 56.11  , 52  , 55.71  ,23
https://market.dota2.net/item/329905083-4277444886-Quiver%20of%20the%20Wild%20Wind/,Quiver of the Wild Wind,Windranger,Uncommon ОбычнаяДоп. оружие,0.5  ,None,None,None,None
https://market.dota2.net/item/329905083-5025976753-Quiver%20of%20the%20Wild%20Wind/,Quiver of the Wild Wind,Windranger,Uncommon ОбычнаяДоп. оружие,97  ,None,None,None,None
https://market.dota2.net/item/329905083-5208581828-Quiver%20of%20the%20Wild%20Wind/,Quiver of the Wild Wind,Windranger,Uncommon ОбычнаяДоп. оружие,0.5  ,None,None,None,None
https://market.dota2.net/item/57959247-0-Excavator%27s%20Decorated%20Treasure/,Excavator's Decorated Treasure,Tidehunter,Rare StandardГолова,7.15  ,0.5 ,25.41 ,5.23 ,500+
https://market.dota2.net/item/329905086-0-Song%20of%20the%20Wild%20Wind/,Song of the Wild Wind,Windranger,Rare StandardОружие,0.5  ,0.4 ,10 ,0.64 ,500+
https://market.dota2.net/item/329905086-57943523-Song%20of%20the%20Wild%20Wind/,Song of the Wild Wind,Windranger,Rare StandardОружие,0.8  ,0.5 ,2.08 ,0.83 ,25
https://market.dota2.net/item/329905086-1625510296-Song%20of%20the%20Wild%20Wind/,Song of the Wild Wind,Windranger,Rare StandardОружие,0.5  ,0.48 ,1.59 ,0.58 ,56
https://market.dota2.net/item/175003900-253390739-Spine%20Splitter/,Spinе Splittеr,Wraith King,Mythical StandardОружие,169  ,1 ,80 ,13.23 ,30
https://market.dota2.net/item/329905086-5208581828-Song%20of%20the%20Wild%20Wind/,Song of the Wild Wind,Windranger,Rare ОбычнаяОружие,0.5  ,None,None,None,None
https://market.dota2.net/item/175003900-5058667021-Spine%20Splitter/,Spine Splitter,Wraith King,Mythical ОбычнаяОружие,80  , 0.78  , 0.67  , 0.73  ,3
https://market.dota2.net/item/329905087-0-Style%20of%20the%20Wild%20Wind/,Style of the Wild Wind,Windranger,Uncommon StandardГолова,0.5  ,0.16 ,6.59 ,0.87 ,500+
https://market.dota2.net/item/329905087-928688974-Style%20of%20the%20Wild%20Wind/,Style of the Wild Wind,Windranger,Голова,0.8  ,None,None,None,None
https://market.dota2.net/item/329905087-1386168664-Style%20of%20the%20Wild%20Wind/,Style of the Wild Wind,Windranger,Голова,3.33  ,0.48 ,0.57 ,0.52 ,13
https://market.dota2.net/item/175004056-0-Raven%20Scythe/,Rаven Scythe,Necrophos,Rare StandardОружие,10.31  ,0.5 ,300 ,7.52 ,500+
https://market.dota2.net/item/329905087-4194532609-Style%20of%20the%20Wild%20Wind/,Style of the Wild Wind,Windranger,Голова,4.8  ,None,None,None,None
https://market.dota2.net/item/329905087-4195928038-Style%20of%20the%20Wild%20Wind/,Style of the Wild Wind,Windranger,Uncommon ОбычнаяГолова,97  ,None,None,None,None
https://market.dota2.net/item/57961308-0-Commander%27s%20Gauntlet%20of%20the%20Flameguard/,Commander's Gauntlet of the Flameguard,Sven,Rare StandardРуки,5.93  ,2.4 ,34.93 ,7.28 ,500+
https://market.dota2.net/item/329905089-0-Tail%20of%20the%20Wild%20Wind/,Tail of the Wild Wind,Windranger,Common StandardСпина,0.5  ,0.24 ,10 ,0.71 ,500+
https://market.dota2.net/item/138295224-0-Battlejug%20of%20the%20the%20Drunken%20Warlord/,Battlejug of the the Drunken Warlord,Brewmaster,Uncommon StandardЛевая рука,0.5  ,0.5 ,5.73 ,0.92 ,500+
https://market.dota2.net/item/329905089-4277444886-Tail%20of%20the%20Wild%20Wind/,Tail of the Wild Wind,Windranger,Common ОбычнаяСпина,0.5  ,None,None,None,None
https://market.dota2.net/item/147888895-2275396519-Arctic%20Hunter%27s%20Glove/,Arctic Hunter's Glove,Tusk,Common ОбычнаяРуки,97  ,None,None,None,None
https://market.dota2.net/item/329905089-5216316635-Tail%20of%20the%20Wild%20Wind/,Tail of the Wild Wind,Windranger,Спина,0.8  ,None,None,None,None
https://market.dota2.net/item/57966766-0-Commander%27s%20Cape%20of%20the%20Flameguard/,Commander's Cape of the Flameguard,Sven,Спина,58.14  ,5.4 ,199.26 ,59.18 ,500+
https://market.dota2.net/item/175004173-0-Shadowshard%20-%20Off-Hand/,Shаdowshard - Off-Hand,Riki,Rare StandardЛевая рука,43  ,0.5 ,60 ,10.11 ,500+
https://market.dota2.net/item/329905091-1625510296-Capelet%20of%20the%20Wild%20Wind/,Capelet of the Wild Wind,Windranger,Common StandardПлечи,0.5  ,0.5 ,0.7 ,0.55 ,4
https://market.dota2.net/item/329905091-3586415106-Capelet%20of%20the%20Wild%20Wind/,Capelet of the Wild Wind,Windranger,Common ОбычнаяПлечи,0.5  ,None,None,None,None
https://market.dota2.net/item/147888895-4241234566-Arctic%20Hunter%27s%20Glove/,Arctic Hunter's Glove,Tusk,Common ОбычнаяРуки,97  ,None,None,None,None
https://market.dota2.net/item/329905091-4308382415-Capelet%20of%20the%20Wild%20Wind/,Capelet of the Wild Wind,Windranger,Common ОбычнаяПлечи,2  ,None,None,None,None
https://market.dota2.net/item/329905091-5207618823-Capelet%20of%20the%20Wild%20Wind/,Capelet of the Wild Wind,Windranger,Common ОбычнаяПлечи,0.5  ,None,None,None,None
https://market.dota2.net/item/175004174-57944754-Shadowshard/,Shаdowshard,Riki,Оружие,29.1  ,2.01 ,19.5 ,5.54 ,25
https://market.dota2.net/item/329905093-0-Foreteller%27s%20Garment/,Foreteller's Garment,Death Prophet,Common StandardПояс,0.5  ,0.16 ,5 ,0.54 ,500+
https://market.dota2.net/item/147888895-5025976727-Arctic%20Hunter%27s%20Glove/,Arctic Hunter's Glove,Tusk,Common ОбычнаяРуки,97  ,None,None,None,None
https://market.dota2.net/item/329905093-5216794677-Foreteller%27s%20Garment/,Foreteller's Garment,Death Prophet,Common ОбычнаяПояс,0.8  ,None,None,None,None
https://market.dota2.net/item/175004195-0-Twin%20Serpent%20Bow/,Twin Sеrpent Bow,Medusa,Mythical StandardОружие,28.65  ,1.2 ,122.26 ,28.4 ,500+
https://market.dota2.net/item/329905098-0-Foreteller%27s%20Drapes/,Foreteller's Drapes,Death Prophet,Common StandardБроня,0.5  ,0.24 ,1 ,0.54 ,500+
https://market.dota2.net/item/138295225-0-Wraps%20of%20the%20Drunken%20Warlord/,Wraps of the Drunken Warlord,Brewmaster,Common StandardРуки,0.71  ,0.4 ,9.99 ,0.89 ,500+
https://market.dota2.net/item/329905098-4269979034-Foreteller%27s%20Drapes/,Foreteller's Drapes,Death Prophet,Common ОбычнаяБроня,97  ,None,None,None,None
https://market.dota2.net/item/58516719-3786059069-Grandfather%27s%20Ribs/,Grandfather's Ribs,Witch Doctor,Uncommon StandardСпина,5  , 1.28  , 1.04  , 1.27  ,4
https://market.dota2.net/item/175004196-0-Nature%27s%20Grip/,Nаture's Grip,Furion,Rare StandardОружие,9.53  ,0.5 ,11.53 ,2.42 ,500+
https://market.dota2.net/item/147888896-255838795-Eye%20of%20Omoz/,Eye of Omoz,Doom Bringer,Mythical StandardОружие,1 555  ,12.09 ,100 ,48.71 ,117
https://market.dota2.net/item/138295225-4575229867-Wraps%20of%20the%20Drunken%20Warlord/,Wraps of the Drunken Warlord,Brewmaster,Common StandardРуки,5.09  ,None,None,None,None
https://market.dota2.net/item/329905101-4205351304-Foreteller%27s%20Haircomb/,Foreteller's Haircomb,Death Prophet,Uncommon ОбычнаяГолова,2.39  ,None,None,None,None
https://market.dota2.net/item/58516719-4186771419-Grandfather%27s%20Ribs/,Grandfather's Ribs,Witch Doctor,Uncommon ОбычнаяСпина,3.45  ,1.28 ,1.28 ,1.28 ,1
https://market.dota2.net/item/329905103-0-Foreteller%27s%20Adorn/,Foreteller's Adorn,Death Prophet,Rare StandardНоги,0.5  ,0.48 ,1 ,0.54 ,500+
https://market.dota2.net/item/147888896-565284672-Eye%20of%20Omoz/,Eye of Omoz,Doom Bringer,Оружие,56.84  ,18.52 ,69.41 ,35.71 ,27
https://market.dota2.net/item/329905103-1625510296-Foreteller%27s%20Adorn/,Foreteller's Adorn,Death Prophet,Rare StandardНоги,0.5  ,0.48 ,0.5 ,0.5 ,26
https://market.dota2.net/item/175004279-4271111856-Wavecutter/,Wavecutter,Slark,Rare ОбычнаяСпина,265.94  , 179.61  , 178.7  , 179.48  ,855
https://market.dota2.net/item/329905103-5216797139-Foreteller%27s%20Adorn/,Foreteller's Adorn,Death Prophet,Rare ОбычнаяНоги,0.8  ,None,None,None,None
https://market.dota2.net/item/147888896-3361762589-Eye%20of%20Omoz/,Eye of Omoz,Doom Bringer,Mythical StandardОружие,66.67  ,30.96 ,30.96 ,30.96 ,1
https://market.dota2.net/item/329905107-1625510296-Ember%20Crane/,Ember Crane,None,Загрузочный экран,3.33  ,0.5 ,9 ,3.11 ,129
